ID,Binomial,Replicate,Excluded_LPR_2022,Citation,Class,Order,Family,Genus,Species,Subspecies,Authority,Common_name,Location,Country,All_countries,Region,IPBES_region,IPBES_subregion,Latitude,Longitude,Specific_location,System,T_realm,T_biome,FW_realm,FW_biome,M_realm,M_ocean,M_biome,Migratory_fw_fish,Units,Method,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
674,Pyxicephalus_adspersus,0,0," WWF-SA (2002). ""Giant Bullfrog report.""",Amphibia,Anura,Pyxicephalidae,Pyxicephalus,adspersus,NULL,"Tschudi, 1838",African bullfrog / Giant bullfrog,"Midrand, South Africa",South Africa,South Africa,Africa,Africa,Southern Africa,-25.96361,28.13778,1,Freshwater,NULL,NULL,Afrotropical,Temperate upland rivers,NULL,NULL,NULL,0,Individuals,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,225,NULL,220,200,190,NULL,180,NULL,150,NULL,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
693,Crocodylus_niloticus,0,0," Swanepoel, D. G. J. (1998). Nile Crocodile (Crocodylus niloticus) Research Project in the Kruger National Park South Africa. Proceedings of the 14th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of IUCN - The World Conservation Union, Singapore 13-17 July 1998.",Reptilia,Crocodylia,Crocodylidae,Crocodylus,niloticus,NULL,"(Laurenti, 1768)",Nile crocodile,"Olifants River, South Africa",South Africa,South Africa,Africa,Africa,Southern Africa,-31.7,18.2,1,Freshwater,NULL,NULL,Afrotropical,Temperate coastal rivers,NULL,NULL,NULL,0,Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,827,NULL,NULL,NULL,NULL,1139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1411,Engraulis_capensis,0,0," Myers, R. Ransom Myers' Stock Recruitment Database.",Actinopteri,Clupeiformes,Engraulidae,Engraulis,capensis,NULL,Gilchrist 1913,South African anchovy,South Africa,South Africa,South Africa,Africa,NULL,NULL,-34.88333,19.48333,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,Spawning stock biomass (Thousand tonnes),SPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144,158,105,121,83,100,119,121,104,80,183,164,223,227,204,281,219,187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1412,Engraulis_capensis,0,0," Myers, R. Ransom Myers' Stock Recruitment Database.",Actinopteri,Clupeiformes,Engraulidae,Engraulis,capensis,NULL,Gilchrist 1913,South African anchovy,South Africa,South Africa,South Africa,Africa,NULL,NULL,-34.88333,19.48333,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,Spawning stock biomass (Million tonnes),Acoustics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.53,1.39,2.51,2.09,1.59,0.79,0.67,2.41,2.15,1.08,0.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1503,Merluccius_capensis,1,0," Myers, R. Ransom Myers' Stock Recruitment Database.",Actinopteri,Gadiformes,Merlucciidae,Merluccius,capensis,NULL,Castelnau 1861,South African hake / Shallow-water cape hake,South Africa 1.6,South Africa,South Africa,Africa,NULL,NULL,-30,15,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,Spawning stock biomass (Thousand tonnes),SPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,718,693,619,543,480,452,409,458,457,410,368,309,264,143,129,151,165,147,142,177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1504,Merluccius_capensis,1,0," Myers, R. Ransom Myers' Stock Recruitment Database.",Actinopteri,Gadiformes,Merlucciidae,Merluccius,capensis,NULL,Castelnau 1861,South African hake / Shallow-water cape hake,South Africa South Coast,South Africa,South Africa,Africa,NULL,NULL,-35,23,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,Spawning stock biomass (Thousand tonnes),SPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,76,77,77,87,81,87,96,95,89,97,109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1540,Sardinops_sagax,1,0," NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.",Actinopteri,Clupeiformes,Clupeidae,Sardinops,sagax,,(Jenyns 1842),Pacific sardine / South American pilchard,South Africa,South Africa,South Africa,Africa,NULL,NULL,-35.88333,20.48333,0,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,Indian Ocean,Unknown,0,thousand tonnes,Unknown,298,330,345,298,265,234,183,197,291,444,594,626,523,375,348,227,110,62,71,63,80,74,79,53,59,97,122,33,65,45,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1568,Trachurus_capensis,1,0," Myers, R. Ransom Myers' Stock Recruitment Database.",Actinopteri,Perciformes,Carangidae,Trachurus,capensis,NULL,Castelnau 1861,Cape horse mackerel,South Africa 1.3-1.5,South Africa,South Africa,Africa,NULL,NULL,-34.3,17.3,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,Spawning stock biomass (Thousand tonnes),SPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1793,1478,1222,941,702,509,461,741,833,935,998,742,757,919,1184,1044,967,684,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1790,Phalacrocorax_neglectus,1,0," Crawford, R. J. M., Dyer, B.M., Cordes, I. and Williams, A.J. (1999). ""Seasoned pattern of breeding, population trend and conservation status of bank cormorants Phalacrocorax neglectus off southwestern Africa."" Biological Conservation 87: 49-58.",Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,neglectus,,"(Wahlberg, 1855)",Bank cormorant,South Africa,South Africa,South Africa,Africa,NULL,NULL,-33.55444,18.39639,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,Active nest sites,Location counts and aerial photography,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1843,Spheniscus_demersus,1,0,"Crawford, R. J. M., A. J. Williams, et al. (1995). ""Trends of African penguin Spheniscus demersus populations in the 20th century."" South African Journal of Marine Science 16: 101-118.",Aves,Sphenisciformes,Spheniscidae,Spheniscus,demersus,,"(Linnaeus, 1758)",African penguin,South Africa and Namibia (endemic),South Africa,South Africa,Africa,NULL,NULL,-29.73472,17.09056,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,Number of adult penguins,Based on counts of moulting birds and active nest sites,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,221659,NULL,NULL,NULL,NULL,128549,NULL,NULL,NULL,NULL,194393,NULL,NULL,NULL,178943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1844,Spheniscus_demersus,1,0," Crawford, R. J. M. (1996). African penguin, Sea Fisheries Research Institute, South Africa. (fax).",Aves,Sphenisciformes,Spheniscidae,Spheniscus,demersus,,"(Linnaeus, 1758)",African penguin,South Africa and Namibia,South Africa,"South Africa, Namibia",Africa,NULL,NULL,-29.73472,17.09056,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,Unknown (assume individuals),Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,184415,NULL,NULL,NULL,NULL,154887,NULL,NULL,NULL,NULL,188213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1845,Spheniscus_demersus,1,0," WWF-SA (2002). African penguin, WWF-SA report.",Aves,Sphenisciformes,Spheniscidae,Spheniscus,demersus,,"(Linnaeus, 1758)",African penguin,South Africa (endemic),South Africa,South Africa,Africa,NULL,NULL,-30,26,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,Number of individuals,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1890,Morus_capensis,0,0,"Crawford, R. J. M., B. L. Dundee, et al. (2007). ""Trends in numbers of Cape gannets (Morus capensis), 1956/57-2005/6, with a consideration of the influence of food and other factors."" ICES Journal of Marine Science 64: 169-177.",Aves,Suliformes,Sulidae,Morus,capensis,,"(Lichtenstein, 1823)",Cape gannet,"Six breeding colonies (Mercury, Ichaboe, Posession in Namibia; Bird, Malgas, Algoa in South Africa)",South Africa,"South Africa, Namibia",Africa,NULL,NULL,-28.58111,16.525,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,breeding pairs at six colonies,Estimate using aerial photos and nest density measurements,NULL,NULL,NULL,NULL,NULL,NULL,NULL,253817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,249426,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158757,NULL,NULL,NULL,NULL,NULL,144885,128720,NULL,160567,170550,179118,NULL,80000,140318,143562,NULL,158651,NULL,NULL,137731,NULL,NULL,160823,NULL,134305,NULL,145008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1939,Arctocephalus_pusillus,0,0," NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.",Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,NULL,"(Schreber, 1775)",Cape fur seal,South Africa,South Africa,South Africa,Africa,NULL,NULL,-30.68333,26.01667,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Temperate upwelling,0,Number of individuals,Unknown,27000,34500,33000,30000,32000,39000,42000,45000,32500,34500,42000,47500,44000,50500,51500,60000,46000,64000,68500,74000,81000,77500,78000,80000,66000,74000,62500,76500,69000,75000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1940,Arctocephalus_pusillus,1,0," WWF-SA (2000). ""Cape fur seal report.""",Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,pusillus,"(Schreber, 1775)",Cape fur seal,South Africa Total,South Africa,South Africa,Africa,NULL,NULL,-30.68333,26.01667,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Temperate upwelling,0,Number of pups born,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144997,151078,NULL,NULL,NULL,175403,181484,NULL,NULL,208726,228318,NULL,267501,NULL,NULL,277292,NULL,NULL,287082,NULL,305926,NULL,324769,NULL,NULL,317876,NULL,313281,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2286,Chionis_minor,0,0," Huyser, O., P. G. Ryan, et al. (2000). ""Changes in population size, habitat use and breeding biology of lesser sheathbills (Chionis minor) at Marion Island: impacts of cats, mice and climate change?"" Biological Conservation 92(3): 299-310.",Aves,Charadriiformes,Chionidae,Chionis,minor,marionensis,"Hartlaub, 1841",Black-faced sheathbill,Prince Edward Island (East coast only),South Africa,South Africa,Africa,Africa,Southern Africa,-46.64417,37.94333,0,Terrestrial,Antarctic,Tundra,NULL,NULL,NULL,NULL,NULL,0,Number of individuals,Count,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,614,NULL,NULL,1291,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1582,NULL,NULL,1352,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2287,Chionis_minor,0,0," Huyser, O., P. G. Ryan, et al. (2000). ""Changes in population size, habitat use and breeding biology of lesser sheathbills (Chionis minor) at Marion Island: impacts of cats, mice and climate change?"" Biological Conservation 92(3): 299-310.",Aves,Charadriiformes,Chionidae,Chionis,minor,NULL,"Hartlaub, 1841",Black-faced sheathbill,"Marion Island, South Africa",South Africa,South Africa,Africa,Africa,Southern Africa,-46.9125,37.74361,1,Terrestrial,Antarctic,Tundra,NULL,NULL,NULL,NULL,NULL,0,Number of individuals,Count,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3602,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2628,3537,2850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2330,Sardinops_sagax,1,0," Myers, R. Ransom Myers' Stock Recruitment Database.",Actinopteri,Clupeiformes,Clupeidae,Sardinops,sagax,NULL,(Jenyns 1842),Pacific sardine / South American pilchard,South Africa,South Africa,South Africa,Africa,NULL,NULL,-30.31,24.96,0,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,South Atlantic Ocean,Unknown,0,SSB tonnes,SPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17100,2800,6000,8400,26800,61200,84500,193800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4593,Aepyceros_melampus,1,0," Cross, P. (2005). Population dynamics of African Buffalo.",Mammalia,Artiodactyla,Bovidae,Aepyceros,melampus,NULL,"Lichtenstein, 1812",Impala / Black-faced impala,"Kruger National Park, South Africa",South Africa,South Africa,Africa,Africa,Southern Africa,-23.755,31.31111,1,Terrestrial,Afrotropical,"Tropical and subtropical grasslands, savannas and shrublands",NULL,NULL,NULL,NULL,NULL,0,Relative abundance,Aerial survey,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.71,0.94,0.96,0.74,1.45,1.4,1,0.94,0.94,0.94,0.9,0.845,0.795,0.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4613,Diomedea_exulans,0,0," Nel, D. C., P. G. Ryan, et al. (2002). ""Population trends of albatrosses and petrels at sub-Antarctic Marion Island."" Polar Biology 25(2): 81-89.",Aves,Procellariiformes,Diomedeidae,Diomedea,exulans,NULL,"Linnaeus, 1758",Wandering albatross,"Marion Island, South Africa",South Africa,South Africa,Africa,NULL,NULL,-46.9125,37.74361,1,Marine,NULL,NULL,NULL,NULL,South temperate and Antarctic,Indian Ocean,Unknown,0,Number of breeding pairs,standardized annual counts of incubating birds,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1530,1450,1150,1450,1350,1600,1620,1800,1760,1750,1900,1750,1610,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4614,Thalassarche_chrysostoma,0,0,"Nel, D. C., P. G. Ryan, et al. (2002). ""Population trends of albatrosses and petrels at sub-Antarctic Marion Island."" Polar Biology 25(2): 81-89.|Ryan, P. G., M. G. Jones, et al. (2009). ""Recent population estimates and trends in numbers of albatrosses and giant petrels breeding at the sub-Antarctic Prince Edward Islands."" African Journal of Marine Science 31(3): 409-417",Aves,Procellariiformes,Diomedeidae,Thalassarche,chrysostoma,,"(Forster, 1785)",Grey-headed albatross,"Marion Island, South Africa",South Africa,South Africa,Africa,NULL,NULL,-46.9125,37.74361,1,Marine,NULL,NULL,NULL,NULL,South temperate and Antarctic,Indian Ocean,Unknown,0,Number of breeding pairs,standardized annual counts of incubating birds,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4942,NULL,NULL,4865,4981,5558,NULL,5212,6462,7442,6192,5231,6577,7692,7750,5250,6789,6269,5115,5750,4500,6692,7346,7212,7865,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4615,Macronectes_halli,0,0," Nel, D. C., P. G. Ryan, et al. (2002). ""Population trends of albatrosses and petrels at sub-Antarctic Marion Island."" Polar Biology 25(2): 81-89.",Aves,Procellariiformes,Procellariidae,Macronectes,halli,NULL,"Mathews, 1912",Northern giant petrel,"Marion Island, South Africa",South Africa,South Africa,Africa,NULL,NULL,-46.9125,37.74361,1,Marine,NULL,NULL,NULL,NULL,South temperate and Antarctic,Indian Ocean,Unknown,0,Number of breeding pairs,standardized annual counts of incubating birds,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,275,320,NULL,NULL,250,275,300,360,350,340,400,NULL,NULL,NULL,380,270,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4616,Macronectes_giganteus,0,0," Nel, D. C., P. G. Ryan, et al. (2002). ""Population trends of albatrosses and petrels at sub-Antarctic Marion Island."" Polar Biology 25(2): 81-89.",Aves,Procellariiformes,Procellariidae,Macronectes,giganteus,NULL,"(Gmelin, 1789)",Southern giant petrel,"Marion Island, South Africa",South Africa,South Africa,Africa,NULL,NULL,-46.9125,37.74361,1,Marine,NULL,NULL,NULL,NULL,South temperate and Antarctic,Indian Ocean,Unknown,0,Number of breeding pairs,standardized annual counts of incubating birds,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2800,NULL,2700,NULL,2500,2500,2300,2600,2500,2800,3000,NULL,NULL,2350,1400,1600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4617,Procellaria_aequinoctialis,0,0," Nel, D. C., P. G. Ryan, et al. (2002). ""Population trends of albatrosses and petrels at sub-Antarctic Marion Island."" Polar Biology 25(2): 81-89.",Aves,Procellariiformes,Procellariidae,Procellaria,aequinoctialis,NULL,"Linnaeus, 1758",White-chinned petrel,"Marion Island, South Africa",South Africa,South Africa,Africa,NULL,NULL,-46.9125,37.74361,1,Marine,NULL,NULL,NULL,NULL,South temperate and Antarctic,Indian Ocean,Unknown,0,Number of breeding pairs,standardized annual counts of incubating birds,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,225,235,140,170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4751,Loxodonta_africana,0,0," Blanc, J. J., R. F. W. Barnes, et al. (2007). African Elephant Status Report 2007: an update from the African Elephant Database. Occasional Paper Series of the IUCN Species Survival Comission No.33. I. S. A. E. S. Group. Gland, Switzerland, IUCN: 276.",Mammalia,Proboscidea,Elephantidae,Loxodonta,africana,NULL,"(Blumenbach, 1797)",African elephant,"Balule, South Africa",South Africa,South Africa,Africa,Africa,Southern Africa,-24.08333,30.2,1,Terrestrial,Afrotropical,"Tropical and subtropical grasslands, savannas and shrublands",NULL,NULL,NULL,NULL,NULL,0,Number if individuals,Aerial total count,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4752,Loxodonta_africana,0,0," Blanc, J. J., R. F. W. Barnes, et al. (2007). African Elephant Status Report 2007: an update from the African Elephant Database. Occasional Paper Series of the IUCN Species Survival Comission No.33. I. S. A. E. S. Group. Gland, Switzerland, IUCN: 276.",Mammalia,Proboscidea,Elephantidae,Loxodonta,africana,NULL,"(Blumenbach, 1797)",African elephant,"Marakele, South Africa",South Africa,South Africa,Africa,Africa,Southern Africa,-24.38556,27.61639,1,Terrestrial,Afrotropical,"Tropical and subtropical grasslands, savannas and shrublands",NULL,NULL,NULL,NULL,NULL,0,Number of individuals,See notes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121,NULL,NULL,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
